"rubro2_ID","rubro2","rubro3_ID","rubro3","zone_ID","zone","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"3","Hormones And Hormonal Antagonists","59","Corticosteroids","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","59","Corticosteroids","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","59","Corticosteroids","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","59","Corticosteroids","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","59","Corticosteroids","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","59","Corticosteroids","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","59","Corticosteroids","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","59","Corticosteroids","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","59","Corticosteroids","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","59","Corticosteroids","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","1","Metropolitan","3","Incumbency Status","0.17796045541763","0.0024825574364513","1217","The null hypothesis of competition is rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","64","Estrogens, Progesterones And Internal Contraceptives","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","75","Hormones Of The Posterior Pituitary","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"3","Hormones And Hormonal Antagonists","76","Growth Hormones And Their Inhibitors","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
