"sector_ID","sector","rutunidadcompra","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"4","Health","61.602.148-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.150-8","2","180-Day Standardized Backlog","-0.45835534","0.0065375566","1529","The null hypothesis of competition is rejected."
"4","Health","61.602.042-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.503-4","3","Incumbency Status","0.0564777","0.07771065","11104","The null hypothesis of competition is rejected."
"4","Health","61.602.143-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.407-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.107-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.306-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.404-5","3","Incumbency Status","0.074332066","0.06946832","1098","The null hypothesis of competition is rejected."
"4","Health","61.607.306-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.405-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.203-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.303-0","3","Incumbency Status","0.1603811","3.57E-5","6164","The null hypothesis of competition is rejected."
"4","Health","62.000.380-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.295-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.999.030-7","2","180-Day Standardized Backlog","-0.07437397","0.03380038","310","The null hypothesis of competition is rejected."
"4","Health","61.606.608-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.000-8","3","Incumbency Status","0.19758235","0.012491228","670","The null hypothesis of competition is rejected."
"4","Health","61.602.261-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.142-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.232-6","2","180-Day Standardized Backlog","-0.36976343","0.07624651","1099","The null hypothesis of competition is rejected."
"4","Health","61.602.147-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.304-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.276-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.312-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.309-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.220-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.320-5","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.248-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.609-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.199-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.220-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.720-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.604-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.300-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.402-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.505-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.918-7","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.204-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","62.000.630-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.603-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.203-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.101-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.203-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.999.030-7","3","Incumbency Status","","","","Not enough variability to compute the preliminary bandwidth."
"4","Health","61.602.152-4","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.104-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.201-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.276-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.910-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.407-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.402-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.080-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.979.210-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.302-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.198-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.070-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.070-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.405-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.979.210-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.205-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.974.700-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.306-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
